Cd;Contrt;Mod;DtContr;DtVencOp;VlrContr;ID_VENC;TIPO;VALOR;VlrProxParcela;DtaProxParcela;QtdParcelas
646531530;2399434;1350;13/01/2022;13/02/2022;7,55;0;v110;7,55;7,55;13/02/2022;1
646736507;2112396;1350;23/01/2022;23/02/2022;2,58;0;v110;2,58;2,58;23/02/2022;1
646747380;1125751;1350;25/01/2022;25/02/2022;638,38;0;v110;638,38;638,38;25/02/2022;1
647099306;2451024;1350;13/01/2022;13/02/2022;4,91;0;v110;4,91;4,91;13/02/2022;1
647298180;2104942;1350;15/01/2022;15/02/2022;22,17;0;v110;22,17;22,17;15/02/2022;1
647593858;1692540;1350;13/01/2022;13/02/2022;8,27;0;v110;8,27;8,27;13/02/2022;1
647765306;1060559;1350;25/01/2022;25/02/2022;26,03;0;v110;26,03;26,03;25/02/2022;1
647783398;1626928;1350;20/01/2022;20/02/2022;26,71;0;v110;26,71;26,71;20/02/2022;1
647796376;1839032;1350;23/01/2022;23/02/2022;10,27;0;v110;10,27;10,27;23/02/2022;1
648065375;1869574;1350;03/01/2022;03/02/2022;304,37;0;v110;304,37;304,37;03/02/2022;1
649017854;2382133;1350;01/01/2022;01/02/2022;17,51;0;v110;17,51;17,51;01/02/2022;1
649025288;2303041;1350;05/01/2022;05/02/2022;40,38;0;v110;40,38;40,38;05/02/2022;1
649211316;2193263;1350;23/01/2022;23/02/2022;12,75;0;v110;12,75;12,75;23/02/2022;1
649370384;541383;1350;05/01/2022;05/02/2022;8,27;0;v110;8,27;8,27;05/02/2022;1
650031520;1218690;1350;03/01/2022;03/02/2022;0,01;0;v110;0,01;0,01;03/02/2022;1
650167503;2276751;1350;23/01/2022;23/02/2022;4,38;0;v110;4,38;4,38;23/02/2022;1
650775554;1852190;1350;23/01/2022;23/02/2022;1,4;0;v110;1,4;1,4;23/02/2022;1
650880340;2133008;1350;15/01/2022;15/02/2022;771,51;0;v110;771,51;771,51;15/02/2022;1
651075351;1844716;1350;23/01/2022;23/02/2022;2,38;0;v110;2,38;2,38;23/02/2022;1
651217326;2036159;1350;13/01/2022;13/02/2022;136,3;0;v110;136,3;136,3;13/02/2022;1
651803306;1836001;1350;23/01/2022;23/02/2022;14,1;0;v110;14,1;14,1;23/02/2022;1
651803306;1979142;1350;23/01/2022;23/02/2022;14,4;0;v110;14,4;14,4;23/02/2022;1
651814332;1119409;1350;15/01/2022;15/02/2022;0,48;0;v110;0,48;0,48;15/02/2022;1
652477364;2420749;1350;05/01/2022;05/02/2022;0,33;0;v110;0,33;0,33;05/02/2022;1
652689205;2157574;1350;20/01/2022;20/02/2022;13,86;0;v110;13,86;13,86;20/02/2022;1
653099363;1236505;1350;25/01/2022;25/02/2022;4024,19;0;v110;4024,19;4024,19;25/02/2022;1
653189354;1162906;1350;10/01/2022;10/02/2022;11,43;0;v110;11,43;11,43;10/02/2022;1
653741340;2434433;1350;15/01/2022;15/02/2022;21,3;0;v110;21,3;21,3;15/02/2022;1
653882599;1550818;1350;08/01/2022;08/02/2022;0,52;0;v110;0,52;0,52;08/02/2022;1
653890184;2367497;1350;05/01/2022;05/02/2022;996,05;0;v110;996,05;996,05;05/02/2022;1
653976305;2205240;1350;01/01/2022;01/02/2022;1,36;0;v110;1,36;1,36;01/02/2022;1
653986378;580127;1350;15/01/2022;15/02/2022;3,51;0;v110;3,51;3,51;15/02/2022;1
653990308;1262152;1350;05/01/2022;05/02/2022;2,68;0;v110;2,68;2,68;05/02/2022;1
654037116;2208151;1350;15/01/2022;15/02/2022;23,16;0;v110;23,16;23,16;15/02/2022;1
654320373;1881124;1350;15/01/2022;15/02/2022;5,75;0;v110;5,75;5,75;15/02/2022;1
654661529;1306007;1350;01/01/2022;01/02/2022;129,18;0;v110;129,18;129,18;01/02/2022;1
654767190;2012037;1350;23/01/2022;23/02/2022;11,07;0;v110;11,07;11,07;23/02/2022;1
654870365;1087566;1350;05/01/2022;05/02/2022;10,26;0;v110;10,26;10,26;05/02/2022;1
655378235;2169174;1350;23/01/2022;23/02/2022;7,59;0;v110;7,59;7,59;23/02/2022;1
655495380;1465415;1350;03/01/2022;03/02/2022;311,52;0;v110;311,52;311,52;03/02/2022;1
655555382;1830301;1350;08/01/2022;08/02/2022;43,75;0;v110;43,75;43,75;08/02/2022;1
655569170;2198513;1350;13/01/2022;13/02/2022;4,01;0;v110;4,01;4,01;13/02/2022;1
655890173;1776590;1350;23/01/2022;23/02/2022;2,92;0;v110;2,92;2,92;23/02/2022;1
656028548;2173906;1350;23/01/2022;23/02/2022;4,94;0;v110;4,94;4,94;23/02/2022;1
656595205;1796844;1350;08/01/2022;08/02/2022;32,32;0;v110;32,32;32,32;08/02/2022;1
656632330;1972434;1350;01/01/2022;01/02/2022;2,34;0;v110;2,34;2,34;01/02/2022;1
656636599;2197351;1350;08/01/2022;08/02/2022;8,41;0;v110;8,41;8,41;08/02/2022;1
656650583;1678748;1350;23/01/2022;23/02/2022;15,22;0;v110;15,22;15,22;23/02/2022;1
656734175;2270538;1350;05/01/2022;05/02/2022;0,49;0;v110;0,49;0,49;05/02/2022;1
656875313;1908797;1350;23/01/2022;23/02/2022;9,24;0;v110;9,24;9,24;23/02/2022;1
656934344;2295421;1350;15/01/2022;15/02/2022;23,7;0;v110;23,7;23,7;15/02/2022;1
657057347;1833747;1350;20/01/2022;20/02/2022;10,04;0;v110;10,04;10,04;20/02/2022;1
657950327;1989305;1350;23/01/2022;23/02/2022;1,56;0;v110;1,56;1,56;23/02/2022;1
658431501;1356850;1350;25/01/2022;25/02/2022;1,62;0;v110;1,62;1,62;25/02/2022;1
658848178;2249503;1350;13/01/2022;13/02/2022;25,28;0;v110;25,28;25,28;13/02/2022;1
659321378;2029810;1350;01/01/2022;01/02/2022;24,71;0;v110;24,71;24,71;01/02/2022;1
659450500;1354244;1350;23/01/2022;23/02/2022;13,06;0;v110;13,06;13,06;23/02/2022;1
660684365;1313531;1350;03/01/2022;03/02/2022;2,24;0;v110;2,24;2,24;03/02/2022;1
660688352;2130558;1350;08/01/2022;08/02/2022;25,54;0;v110;25,54;25,54;08/02/2022;1
660852179;2186010;1350;13/01/2022;13/02/2022;2,74;0;v110;2,74;2,74;13/02/2022;1
660880113;2166392;1350;23/01/2022;23/02/2022;18,28;0;v110;18,28;18,28;23/02/2022;1
660948109;2217562;1350;13/01/2022;13/02/2022;5,29;0;v110;5,29;5,29;13/02/2022;1
661042111;2085960;1350;15/01/2022;15/02/2022;29,22;0;v110;29,22;29,22;15/02/2022;1
661130320;2109756;1350;13/01/2022;13/02/2022;20,79;0;v110;20,79;20,79;13/02/2022;1
661383377;861475;1350;05/01/2022;05/02/2022;1,18;0;v110;1,18;1,18;05/02/2022;1
661444180;2285491;1350;15/01/2022;15/02/2022;96,45;0;v110;96,45;96,45;15/02/2022;1
661512363;2229159;1350;08/01/2022;08/02/2022;5,43;0;v110;5,43;5,43;08/02/2022;1
661625133;1904829;1350;13/01/2022;13/02/2022;0,7;0;v110;0,7;0,7;13/02/2022;1
661941132;2451498;1350;15/01/2022;15/02/2022;2,55;0;v110;2,55;2,55;15/02/2022;1
662057511;2259471;1350;23/01/2022;23/02/2022;761,87;0;v110;761,87;761,87;23/02/2022;1
662325117;1914064;1350;13/01/2022;13/02/2022;42,52;0;v110;42,52;42,52;13/02/2022;1
662570340;2388492;1350;23/01/2022;23/02/2022;4,7;0;v110;4,7;4,7;23/02/2022;1
662576381;1621491;1350;13/01/2022;13/02/2022;8,23;0;v110;8,23;8,23;13/02/2022;1
662749154;2323664;1350;23/01/2022;23/02/2022;6,28;0;v110;6,28;6,28;23/02/2022;1
663056594;1170894;1350;15/01/2022;15/02/2022;1,87;0;v110;1,87;1,87;15/02/2022;1
663232236;2352139;1350;15/01/2022;15/02/2022;16,4;0;v110;16,4;16,4;15/02/2022;1
663396506;2124951;1350;05/01/2022;05/02/2022;26,94;0;v110;26,94;26,94;05/02/2022;1
663846137;2290067;1350;23/01/2022;23/02/2022;8,86;0;v110;8,86;8,86;23/02/2022;1
663888131;2023070;1350;08/01/2022;08/02/2022;26,63;0;v110;26,63;26,63;08/02/2022;1
664217303;1494053;1350;08/01/2022;08/02/2022;53,64;0;v110;53,64;53,64;08/02/2022;1
664234305;315193;1350;13/01/2022;13/02/2022;122,62;0;v110;122,62;122,62;13/02/2022;1
664269362;208185;1350;10/01/2022;10/02/2022;80,45;0;v110;80,45;80,45;10/02/2022;1
664513379;1840461;1350;03/01/2022;03/02/2022;1,01;0;v110;1,01;1,01;03/02/2022;1
664803377;2071462;1350;13/01/2022;13/02/2022;6,89;0;v110;6,89;6,89;13/02/2022;1
664986358;2101084;1350;23/01/2022;23/02/2022;8;0;v110;8;8;23/02/2022;1
665562365;1416516;1350;25/01/2022;25/02/2022;1,71;0;v110;1,71;1,71;25/02/2022;1
665625383;2158749;1350;08/01/2022;08/02/2022;58,93;0;v110;58,93;58,93;08/02/2022;1
665874502;2286871;1350;05/01/2022;05/02/2022;22,88;0;v110;22,88;22,88;05/02/2022;1
666311730;2264273;1350;05/01/2022;05/02/2022;15,01;0;v110;15,01;15,01;05/02/2022;1
666329192;2405190;1350;15/01/2022;15/02/2022;22,59;0;v110;22,59;22,59;15/02/2022;1
666546371;830228;1350;20/01/2022;20/02/2022;8,38;0;v110;8,38;8,38;20/02/2022;1
666560366;1543961;1350;15/01/2022;15/02/2022;2,24;0;v110;2,24;2,24;15/02/2022;1
666654344;1746653;1350;15/01/2022;15/02/2022;2,4;0;v110;2,4;2,4;15/02/2022;1
666676585;2058452;1350;23/01/2022;23/02/2022;23,46;0;v110;23,46;23,46;23/02/2022;1
666962596;1499518;1350;15/01/2022;15/02/2022;237,79;0;v110;237,79;237,79;15/02/2022;1
667421530;1842292;1350;20/01/2022;20/02/2022;3,75;0;v110;3,75;3,75;20/02/2022;1
667571507;1192961;1350;10/01/2022;10/02/2022;5,5;0;v110;5,5;5,5;10/02/2022;1
668134330;1411591;1350;10/01/2022;10/02/2022;0,66;0;v110;0,66;0,66;10/02/2022;1
668533382;248395;1350;05/01/2022;05/02/2022;1266,94;0;v110;1266,94;1266,94;05/02/2022;1
668545399;1332998;1350;10/01/2022;10/02/2022;101,93;0;v110;101,93;101,93;10/02/2022;1
668610395;589044;1350;10/01/2022;10/02/2022;22,57;0;v110;22,57;22,57;10/02/2022;1
669348503;1508657;1350;23/01/2022;23/02/2022;7,3;0;v110;7,3;7,3;23/02/2022;1
669484369;2176411;1350;23/01/2022;23/02/2022;189,48;0;v110;189,48;189,48;23/02/2022;1
669570796;2159499;1350;08/01/2022;08/02/2022;12,5;0;v110;12,5;12,5;08/02/2022;1
669682322;1848426;1350;23/01/2022;23/02/2022;6,16;0;v110;6,16;6,16;23/02/2022;1
669829366;2420047;1350;23/01/2022;23/02/2022;6,45;0;v110;6,45;6,45;23/02/2022;1
669858544;1232306;1350;15/01/2022;15/02/2022;1,79;0;v110;1,79;1,79;15/02/2022;1
669931306;1747543;1350;08/01/2022;08/02/2022;16,16;0;v110;16,16;16,16;08/02/2022;1
670739308;848208;1350;25/01/2022;25/02/2022;96,12;0;v110;96,12;96,12;25/02/2022;1
671032356;1869541;1350;15/01/2022;15/02/2022;1,18;0;v110;1,18;1,18;15/02/2022;1
672034344;1241245;1350;25/01/2022;25/02/2022;7,99;0;v110;7,99;7,99;25/02/2022;1
672070146;1900072;1350;20/01/2022;20/02/2022;4,77;0;v110;4,77;4,77;20/02/2022;1
672455366;1612327;1350;03/01/2022;03/02/2022;33,78;0;v110;33,78;33,78;03/02/2022;1
672511533;2430556;1350;05/01/2022;05/02/2022;12,49;0;v110;12,49;12,49;05/02/2022;1
672516683;2156739;1350;08/01/2022;08/02/2022;6,89;0;v110;6,89;6,89;08/02/2022;1
673048420;1562150;1350;15/01/2022;15/02/2022;42,94;0;v110;42,94;42,94;15/02/2022;1
673869385;1858365;1350;08/01/2022;08/02/2022;0,81;0;v110;0,81;0,81;08/02/2022;1
673883884;1980189;1350;15/01/2022;15/02/2022;5,04;0;v110;5,04;5,04;15/02/2022;1
674203119;2366467;1350;05/01/2022;05/02/2022;1,75;0;v110;1,75;1,75;05/02/2022;1
674469224;2028790;1350;13/01/2022;13/02/2022;0,1;0;v110;0,1;0,1;13/02/2022;1
674502701;1004181;1350;10/01/2022;10/02/2022;1,88;0;v110;1,88;1,88;10/02/2022;1
674505395;2335893;1350;23/01/2022;23/02/2022;4,59;0;v110;4,59;4,59;23/02/2022;1
674929322;484791;1350;10/01/2022;10/02/2022;1,38;0;v110;1,38;1,38;10/02/2022;1
674977645;2258423;1350;08/01/2022;08/02/2022;310,01;0;v110;310,01;310,01;08/02/2022;1
675182573;1854964;1350;15/01/2022;15/02/2022;6,38;0;v110;6,38;6,38;15/02/2022;1
675736307;2304936;1350;15/01/2022;15/02/2022;17,79;0;v110;17,79;17,79;15/02/2022;1
675801575;1931604;1350;08/01/2022;08/02/2022;1,76;0;v110;1,76;1,76;08/02/2022;1
675921635;2371505;1350;03/01/2022;03/02/2022;11,76;0;v110;11,76;11,76;03/02/2022;1
676874312;2366326;1350;15/01/2022;15/02/2022;11,53;0;v110;11,53;11,53;15/02/2022;1
676995101;2140436;1350;15/01/2022;15/02/2022;11,24;0;v110;11,24;11,24;15/02/2022;1
677585500;2239773;1350;20/01/2022;20/02/2022;101,2;0;v110;101,2;101,2;20/02/2022;1
678200505;1743451;1350;03/01/2022;03/02/2022;6,57;0;v110;6,57;6,57;03/02/2022;1
678283613;2264608;1350;23/01/2022;23/02/2022;2,04;0;v110;2,04;2,04;23/02/2022;1
678405158;2313510;1350;13/01/2022;13/02/2022;88,73;0;v110;88,73;88,73;13/02/2022;1
678534390;2072454;1350;03/01/2022;03/02/2022;39,49;0;v110;39,49;39,49;03/02/2022;1
678850399;1971144;1350;05/01/2022;05/02/2022;274,48;0;v110;274,48;274,48;05/02/2022;1
678943133;1712526;1350;20/01/2022;20/02/2022;8,8;0;v110;8,8;8,8;20/02/2022;1
678943133;1895677;1350;20/01/2022;20/02/2022;12,64;0;v110;12,64;12,64;20/02/2022;1
679528601;2319213;1350;08/01/2022;08/02/2022;4,56;0;v110;4,56;4,56;08/02/2022;1
679668705;1567724;1350;15/01/2022;15/02/2022;1,66;0;v110;1,66;1,66;15/02/2022;1
679706135;2277139;1350;03/01/2022;08/02/2022;12,47;0;v110;12,47;12,47;08/02/2022;1
680061363;512597;1350;15/01/2022;15/02/2022;1,74;0;v110;1,74;1,74;15/02/2022;1
680131590;2114172;1350;05/01/2022;05/02/2022;29,72;0;v110;29,72;29,72;05/02/2022;1
680186140;2406150;1350;15/01/2022;15/02/2022;16,08;0;v110;16,08;16,08;15/02/2022;1
680190171;1884355;1350;01/01/2022;01/02/2022;9,82;0;v110;9,82;9,82;01/02/2022;1
680384103;2386166;1350;23/01/2022;23/02/2022;24,83;0;v110;24,83;24,83;23/02/2022;1
680595317;970225;1350;25/01/2022;25/02/2022;5,6;0;v110;5,6;5,6;25/02/2022;1
680981110;1939241;1350;15/01/2022;15/02/2022;7,33;0;v110;7,33;7,33;15/02/2022;1
681041382;1369740;1350;01/01/2022;01/02/2022;45,57;0;v110;45,57;45,57;01/02/2022;1
681263520;1725147;1350;28/01/2022;28/02/2022;1,15;0;v110;1,15;1,15;28/02/2022;1
681331704;2165029;1350;15/01/2022;15/02/2022;3,93;0;v110;3,93;3,93;15/02/2022;1
681984260;2297944;1350;23/01/2022;23/02/2022;704,05;0;v110;704,05;704,05;23/02/2022;1
681993502;1707136;1350;08/01/2022;08/02/2022;62,46;0;v110;62,46;62,46;08/02/2022;1
682062324;1874779;1350;15/01/2022;15/02/2022;0,46;0;v110;0,46;0,46;15/02/2022;1
682442151;2405721;1350;08/01/2022;08/02/2022;0,93;0;v110;0,93;0,93;08/02/2022;1
682849189;2239065;1350;23/01/2022;23/02/2022;218,22;0;v110;218,22;218,22;23/02/2022;1
682979392;2131137;1350;10/01/2022;10/02/2022;10,79;0;v110;10,79;10,79;10/02/2022;1
683040308;1792276;1350;08/01/2022;08/02/2022;4,54;0;v110;4,54;4,54;08/02/2022;1
683047221;2271584;1350;15/01/2022;15/02/2022;5,58;0;v110;5,58;5,58;15/02/2022;1
683100300;1791150;1350;23/01/2022;23/02/2022;1,59;0;v110;1,59;1,59;23/02/2022;1
683164376;2184921;1350;05/01/2022;05/02/2022;431,08;0;v110;431,08;431,08;05/02/2022;1
683384813;1545048;1350;13/01/2022;13/02/2022;25,88;0;v110;25,88;25,88;13/02/2022;1
683508210;2123158;1350;05/01/2022;05/02/2022;3,82;0;v110;3,82;3,82;05/02/2022;1
683591363;441050;1350;15/01/2022;15/02/2022;6,34;0;v110;6,34;6,34;15/02/2022;1
683622501;2212023;1350;23/01/2022;23/02/2022;247,94;0;v110;247,94;247,94;23/02/2022;1
683643509;2350411;1350;13/01/2022;13/02/2022;4,75;0;v110;4,75;4,75;13/02/2022;1
684127385;2408980;1350;23/01/2022;23/02/2022;1;0;v110;1;1;23/02/2022;1
684187523;2135851;1350;08/01/2022;08/02/2022;376,28;0;v110;376,28;376,28;08/02/2022;1
684297388;2160480;1350;08/01/2022;08/02/2022;42,99;0;v110;42,99;42,99;08/02/2022;1
684534690;2376867;1350;15/01/2022;15/02/2022;99,4;0;v110;99,4;99,4;15/02/2022;1
684693577;1419410;1350;25/01/2022;25/02/2022;19,04;0;v110;19,04;19,04;25/02/2022;1
684854333;890542;1350;15/01/2022;15/02/2022;5,73;0;v110;5,73;5,73;15/02/2022;1
684982331;2231611;1350;23/01/2022;23/02/2022;4,6;0;v110;4,6;4,6;23/02/2022;1
685041360;1326403;1350;10/01/2022;10/02/2022;5,79;0;v110;5,79;5,79;10/02/2022;1
685061558;2126118;1350;15/01/2022;15/02/2022;47,29;0;v110;47,29;47,29;15/02/2022;1
685237184;2430570;1350;05/01/2022;05/02/2022;3,94;0;v110;3,94;3,94;05/02/2022;1
685258343;1403061;1350;05/01/2022;05/02/2022;3,76;0;v110;3,76;3,76;05/02/2022;1
685503321;693653;1350;15/01/2022;15/02/2022;1,86;0;v110;1,86;1,86;15/02/2022;1
685650383;1775720;1350;23/01/2022;23/02/2022;15,63;0;v110;15,63;15,63;23/02/2022;1
685922138;2024854;1350;08/01/2022;08/02/2022;229,47;0;v110;229,47;229,47;08/02/2022;1
686977327;1972559;1350;15/01/2022;15/02/2022;2,04;0;v110;2,04;2,04;15/02/2022;1
687047129;1547406;1350;15/01/2022;15/02/2022;3,8;0;v110;3,8;3,8;15/02/2022;1
687852323;2270578;1350;05/01/2022;05/02/2022;10,4;0;v110;10,4;10,4;05/02/2022;1
687876508;2176292;1350;05/01/2022;05/02/2022;25,35;0;v110;25,35;25,35;05/02/2022;1
688021298;2274032;1350;05/01/2022;05/02/2022;19,11;0;v110;19,11;19,11;05/02/2022;1
688035329;2028953;1350;08/01/2022;08/02/2022;623,85;0;v110;623,85;623,85;08/02/2022;1
688081193;2079404;1350;13/01/2022;13/02/2022;13,15;0;v110;13,15;13,15;13/02/2022;1
688090346;1896676;1350;15/01/2022;15/02/2022;2,2;0;v110;2,2;2,2;15/02/2022;1
688128173;2447921;1350;15/01/2022;15/02/2022;1,92;0;v110;1,92;1,92;15/02/2022;1
688554512;1458411;1350;15/01/2022;15/02/2022;111,76;0;v110;111,76;111,76;15/02/2022;1
688740570;2372343;1350;05/01/2022;05/02/2022;5,08;0;v110;5,08;5,08;05/02/2022;1
688810535;2361172;1350;23/01/2022;23/02/2022;3,88;0;v110;3,88;3,88;23/02/2022;1
688942369;2265733;1350;13/01/2022;13/02/2022;7,2;0;v110;7,2;7,2;13/02/2022;1
689812523;1732707;1350;20/01/2022;20/02/2022;9,84;0;v110;9,84;9,84;20/02/2022;1
689972563;1755795;1350;28/01/2022;28/02/2022;10;0;v110;10;10;28/02/2022;1
689972563;1824777;1350;08/01/2022;08/02/2022;73,11;0;v110;73,11;73,11;08/02/2022;1
689972563;1872956;1350;23/01/2022;23/02/2022;7,13;0;v110;7,13;7,13;23/02/2022;1
689988648;1204873;1350;10/01/2022;10/02/2022;229,73;0;v110;229,73;229,73;10/02/2022;1
690324596;2303287;1350;15/01/2022;15/02/2022;10,82;0;v110;10,82;10,82;15/02/2022;1
690488351;1854967;1350;08/01/2022;08/02/2022;384,47;0;v110;384,47;384,47;08/02/2022;1
691162379;2399153;1350;13/01/2022;13/02/2022;28,09;0;v110;28,09;28,09;13/02/2022;1
691188335;1531891;1350;13/01/2022;13/02/2022;1,66;0;v110;1,66;1,66;13/02/2022;1
691191557;2080953;1350;15/01/2022;15/02/2022;551,42;0;v110;551,42;551,42;15/02/2022;1
691415331;2199824;1350;23/01/2022;23/02/2022;213,49;0;v110;213,49;213,49;23/02/2022;1
691679150;2282573;1350;15/01/2022;15/02/2022;625,24;0;v110;625,24;625,24;15/02/2022;1
692374337;1511976;1350;13/01/2022;13/02/2022;0,46;0;v110;0,46;0,46;13/02/2022;1
692374337;2242491;1350;13/01/2022;13/02/2022;24,14;0;v110;24,14;24,14;13/02/2022;1
692452583;2244401;1350;01/01/2022;01/02/2022;2,09;0;v110;2,09;2,09;01/02/2022;1
693601388;2109279;1350;15/01/2022;15/02/2022;0,62;0;v110;0,62;0,62;15/02/2022;1
693714581;2092495;1350;03/01/2022;03/02/2022;47,36;0;v110;47,36;47,36;03/02/2022;1
694032107;2331720;1350;23/01/2022;23/02/2022;9,8;0;v110;9,8;9,8;23/02/2022;1
694190357;1748076;1350;15/01/2022;15/02/2022;10,97;0;v110;10,97;10,97;15/02/2022;1
694222305;1046677;1350;25/01/2022;25/02/2022;14,87;0;v110;14,87;14,87;25/02/2022;1
694273139;2429621;1350;15/01/2022;15/02/2022;11,58;0;v110;11,58;11,58;15/02/2022;1
694421260;2249506;1350;08/01/2022;08/02/2022;523,3;0;v110;523,3;523,3;08/02/2022;1
694421340;585306;1350;10/01/2022;10/02/2022;9,09;0;v110;9,09;9,09;10/02/2022;1
694430501;2191974;1350;08/01/2022;08/02/2022;161,75;0;v110;161,75;161,75;08/02/2022;1
694627399;2315199;1350;15/01/2022;15/02/2022;1,73;0;v110;1,73;1,73;15/02/2022;1
694805327;2123803;1350;15/01/2022;15/02/2022;44,33;0;v110;44,33;44,33;15/02/2022;1
694813184;2419968;1350;03/01/2022;03/02/2022;15,94;0;v110;15,94;15,94;03/02/2022;1
695099302;1264997;1350;05/01/2022;05/02/2022;8;0;v110;8;8;05/02/2022;1
695132105;2171324;1350;20/01/2022;20/02/2022;328,29;0;v110;328,29;328,29;20/02/2022;1
696002361;1678237;1350;20/01/2022;20/02/2022;26,78;0;v110;26,78;26,78;20/02/2022;1
696859599;2359227;1350;23/01/2022;23/02/2022;13,06;0;v110;13,06;13,06;23/02/2022;1
697029344;2110845;1350;08/01/2022;08/02/2022;5,7;0;v110;5,7;5,7;08/02/2022;1
697104303;1494080;1350;03/01/2022;03/02/2022;453,48;0;v110;453,48;453,48;03/02/2022;1
697743314;343126;1350;15/01/2022;15/02/2022;5,34;0;v110;5,34;5,34;15/02/2022;1
697862593;2188284;1350;01/01/2022;01/02/2022;0,88;0;v110;0,88;0,88;01/02/2022;1
698321103;2337639;1350;13/01/2022;13/02/2022;7,14;0;v110;7,14;7,14;13/02/2022;1
698412095;2414816;1350;08/01/2022;08/02/2022;18,94;0;v110;18,94;18,94;08/02/2022;1
698469526;2256027;1350;13/01/2022;13/02/2022;6,69;0;v110;6,69;6,69;13/02/2022;1
698487346;1581439;1350;15/01/2022;15/02/2022;111,74;0;v110;111,74;111,74;15/02/2022;1
698650190;2236886;1350;23/01/2022;23/02/2022;12,72;0;v110;12,72;12,72;23/02/2022;1
698683366;2410842;1350;01/01/2022;01/02/2022;5,39;0;v110;5,39;5,39;01/02/2022;1
698803108;1992933;1350;15/01/2022;15/02/2022;786,84;0;v110;786,84;786,84;15/02/2022;1
698916301;1252697;1350;25/01/2022;25/02/2022;3,5;0;v110;3,5;3,5;25/02/2022;1
699970717;2451666;1350;13/01/2022;13/02/2022;2,13;0;v110;2,13;2,13;13/02/2022;1
700513302;1847891;1350;03/01/2022;03/02/2022;14,91;0;v110;14,91;14,91;03/02/2022;1
701072113;2220020;1350;13/01/2022;13/02/2022;16,91;0;v110;16,91;16,91;13/02/2022;1
701121181;1884185;1350;15/01/2022;15/02/2022;1,44;0;v110;1,44;1,44;15/02/2022;1
702144339;1468034;1350;08/01/2022;08/02/2022;638,58;0;v110;638,58;638,58;08/02/2022;1
702556360;629058;1350;15/01/2022;15/02/2022;1,94;0;v110;1,94;1,94;15/02/2022;1
702575313;770371;1350;13/01/2022;13/02/2022;0,12;0;v110;0,12;0,12;13/02/2022;1
702802310;1763390;1350;23/01/2022;23/02/2022;2,56;0;v110;2,56;2,56;23/02/2022;1
703314300;2337886;1350;05/01/2022;05/02/2022;2,13;0;v110;2,13;2,13;05/02/2022;1
703382306;2161016;1350;08/01/2022;08/02/2022;589,14;0;v110;589,14;589,14;08/02/2022;1
703475304;1743197;1350;08/01/2022;08/02/2022;44,71;0;v110;44,71;44,71;08/02/2022;1
703502565;1081288;1350;20/01/2022;20/02/2022;288,71;0;v110;288,71;288,71;20/02/2022;1
703619322;69291;1350;10/01/2022;10/02/2022;4,32;0;v110;4,32;4,32;10/02/2022;1
703683330;2409207;1350;23/01/2022;23/02/2022;1,14;0;v110;1,14;1,14;23/02/2022;1
704708809;2148049;1350;05/01/2022;05/02/2022;657,69;0;v110;657,69;657,69;05/02/2022;1
704872196;1961321;1350;20/01/2022;20/02/2022;10,29;0;v110;10,29;10,29;20/02/2022;1
704935376;2057583;1350;05/01/2022;05/02/2022;51,26;0;v110;51,26;51,26;05/02/2022;1
705236307;2178621;1350;23/01/2022;23/02/2022;17,55;0;v110;17,55;17,55;23/02/2022;1
705557375;982163;1350;10/01/2022;10/02/2022;2,95;0;v110;2,95;2,95;10/02/2022;1
705930270;2158307;1350;23/01/2022;23/02/2022;0,6;0;v110;0,6;0,6;23/02/2022;1
706172361;1914356;1350;23/01/2022;23/02/2022;2,7;0;v110;2,7;2,7;23/02/2022;1
706472322;1940450;1350;13/01/2022;13/02/2022;203,98;0;v110;203,98;203,98;13/02/2022;1
706577183;1876956;1350;08/01/2022;08/02/2022;7,33;0;v110;7,33;7,33;08/02/2022;1
707291151;2303134;1350;08/01/2022;08/02/2022;4,8;0;v110;4,8;4,8;08/02/2022;1
707303850;2128633;1350;08/01/2022;08/02/2022;289,37;0;v110;289,37;289,37;08/02/2022;1
707405343;2057379;1350;08/01/2022;08/02/2022;105,78;0;v110;105,78;105,78;08/02/2022;1
707698340;1744132;1350;23/01/2022;23/02/2022;31,95;0;v110;31,95;31,95;23/02/2022;1
707868360;1609032;1350;15/01/2022;15/02/2022;81,24;0;v110;81,24;81,24;15/02/2022;1
708032346;2375469;1350;15/01/2022;15/02/2022;223,66;0;v110;223,66;223,66;15/02/2022;1
708806201;2042853;1350;15/01/2022;15/02/2022;9,84;0;v110;9,84;9,84;15/02/2022;1
709126530;2120682;1350;01/01/2022;01/02/2022;48,06;0;v110;48,06;48,06;01/02/2022;1
709219547;1898988;1350;13/01/2022;13/02/2022;103,28;0;v110;103,28;103,28;13/02/2022;1
709749341;2388840;1350;15/01/2022;15/02/2022;42,28;0;v110;42,28;42,28;15/02/2022;1
709893388;1498342;1350;08/01/2022;08/02/2022;13,26;0;v110;13,26;13,26;08/02/2022;1
709934165;2054098;1350;05/01/2022;05/02/2022;2,76;0;v110;2,76;2,76;05/02/2022;1
709946333;2373033;1350;08/01/2022;08/02/2022;1,29;0;v110;1,29;1,29;08/02/2022;1
710009259;2337985;1350;01/01/2022;01/02/2022;1,31;0;v110;1,31;1,31;01/02/2022;1
